IssueID,RuleName,Severity,TableName,RowKey,Details,DetectedOn,Status
4852,TimeOverlap,High,campus_sections_assignments,SEC00035|SEC00309,FacultyID=EDU-F014; A=SEC00035 [2024-09-08 00:00 - 2024-12-15 00:00]; B=SEC00309 [2024-09-08 00:00 - 2024-12-15 00:00],2025-09-28 20:10:54.3929671,Open
4853,TimeOverlap,High,campus_sections_assignments,SEC00232|SEC00310,FacultyID=EDU-F055; A=SEC00232 [2024-09-08 00:00 - 2024-12-15 00:00]; B=SEC00310 [2024-09-04 00:00 - 2024-12-11 00:00],2025-09-28 20:10:54.3929671,Open
4854,TimeOverlap,High,campus_sections_assignments,SEC00012|SEC00311,FacultyID=EDU-F259; A=SEC00012 [2024-09-07 00:00 - 2024-12-14 00:00]; B=SEC00311 [2024-09-05 00:00 - 2024-11-28 00:00],2025-09-28 20:10:54.3929671,Open
4855,TimeOverlap,High,campus_sections_assignments,SEC00269|SEC00311,FacultyID=EDU-F259; A=SEC00269 [2024-09-06 00:00 - 2024-12-06 00:00]; B=SEC00311 [2024-09-05 00:00 - 2024-11-28 00:00],2025-09-28 20:10:54.3929671,Open
4856,TimeOverlap,High,campus_sections_assignments,SEC00269|SEC00311,FacultyID=EDU-F259; A=SEC00269 [2024-09-06 00:00 - 2024-12-06 00:00]; B=SEC00311 [2024-09-05 00:00 - 2024-11-28 00:00],2025-09-28 20:10:54.3929671,Open
4857,TimeOverlap,High,campus_sections_assignments,SEC00104|SEC00313,FacultyID=EDU-F124; A=SEC00104 [2024-09-03 00:00 - 2024-11-26 00:00]; B=SEC00313 [2024-09-04 00:00 - 2024-12-11 00:00],2025-09-28 20:10:54.3929671,Open
4858,TimeOverlap,High,campus_sections_assignments,SEC00142|SEC00315,FacultyID=EDU-F009; A=SEC00142 [2024-09-10 00:00 - 2024-12-03 00:00]; B=SEC00315 [2024-09-04 00:00 - 2024-12-11 00:00],2025-09-28 20:10:54.3929671,Open
4859,TimeOverlap,High,campus_sections_assignments,SEC00145|SEC00315,FacultyID=EDU-F009; A=SEC00145 [2024-09-06 00:00 - 2024-12-13 00:00]; B=SEC00315 [2024-09-04 00:00 - 2024-12-11 00:00],2025-09-28 20:10:54.3929671,Open
4860,TimeOverlap,High,campus_sections_assignments,SEC00224|SEC00315,FacultyID=EDU-F009; A=SEC00224 [2024-09-10 00:00 - 2024-12-03 00:00]; B=SEC00315 [2024-09-04 00:00 - 2024-12-11 00:00],2025-09-28 20:10:54.3929671,Open
4861,TimeOverlap,High,campus_sections_assignments,SEC00129|SEC00316,FacultyID=EDU-F120; A=SEC00129 [2024-09-06 00:00 - 2024-12-13 00:00]; B=SEC00316 [2024-09-07 00:00 - 2024-12-07 00:00],2025-09-28 20:10:54.3929671,Open
4862,TimeOverlap,High,campus_sections_assignments,SEC00162|SEC00316,FacultyID=EDU-F120; A=SEC00162 [2024-09-10 00:00 - 2024-12-17 00:00]; B=SEC00316 [2024-09-07 00:00 - 2024-12-07 00:00],2025-09-28 20:10:54.3929671,Open
4863,TimeOverlap,High,campus_sections_assignments,SEC00007|SEC00317,FacultyID=EDU-F271; A=SEC00007 [2024-09-03 00:00 - 2024-12-10 00:00]; B=SEC00317 [2024-09-08 00:00 - 2024-12-08 00:00],2025-09-28 20:10:54.3929671,Open
4864,TimeOverlap,High,campus_sections_assignments,SEC00080|SEC00317,FacultyID=EDU-F271; A=SEC00080 [2024-09-06 00:00 - 2024-11-29 00:00]; B=SEC00317 [2024-09-08 00:00 - 2024-12-08 00:00],2025-09-28 20:10:54.3929671,Open
4865,TimeOverlap,High,campus_sections_assignments,SEC00109|SEC00317,FacultyID=EDU-F271; A=SEC00109 [2024-09-06 00:00 - 2024-12-13 00:00]; B=SEC00317 [2024-09-08 00:00 - 2024-12-08 00:00],2025-09-28 20:10:54.3929671,Open
4866,TimeOverlap,High,campus_sections_assignments,SEC00171|SEC00317,FacultyID=EDU-F271; A=SEC00171 [2024-09-04 00:00 - 2024-11-27 00:00]; B=SEC00317 [2024-09-08 00:00 - 2024-12-08 00:00],2025-09-28 20:10:54.3929671,Open
4867,TimeOverlap,High,campus_sections_assignments,SEC00186|SEC00317,FacultyID=EDU-F271; A=SEC00186 [2024-09-05 00:00 - 2024-12-05 00:00]; B=SEC00317 [2024-09-08 00:00 - 2024-12-08 00:00],2025-09-28 20:10:54.3929671,Open
4868,TimeOverlap,High,campus_sections_assignments,SEC00287|SEC00318,FacultyID=EDU-F195; A=SEC00287 [2024-09-06 00:00 - 2024-11-29 00:00]; B=SEC00318 [2024-09-06 00:00 - 2024-12-13 00:00],2025-09-28 20:10:54.3929671,Open
4869,TimeOverlap,High,campus_sections_assignments,SEC00032|SEC00319,FacultyID=EDU-F114; A=SEC00032 [2024-09-04 00:00 - 2024-11-27 00:00]; B=SEC00319 [2024-09-04 00:00 - 2024-12-04 00:00],2025-09-28 20:10:54.3929671,Open
4870,TimeOverlap,High,campus_sections_assignments,SEC00100|SEC00319,FacultyID=EDU-F114; A=SEC00100 [2024-09-06 00:00 - 2024-11-29 00:00]; B=SEC00319 [2024-09-04 00:00 - 2024-12-04 00:00],2025-09-28 20:10:54.3929671,Open
4871,TimeOverlap,High,campus_sections_assignments,SEC00115|SEC00319,FacultyID=EDU-F114; A=SEC00115 [2024-09-04 00:00 - 2024-12-04 00:00]; B=SEC00319 [2024-09-04 00:00 - 2024-12-04 00:00],2025-09-28 20:10:54.3929671,Open
4872,TimeOverlap,High,campus_sections_assignments,SEC00005|SEC00320,FacultyID=EDU-F134; A=SEC00005 [2024-09-10 00:00 - 2024-12-17 00:00]; B=SEC00320 [2024-09-03 00:00 - 2024-12-10 00:00],2025-09-28 20:10:54.3929671,Open
4873,TimeOverlap,High,campus_sections_assignments,SEC00331|SEC00340,FacultyID=EDU-F213; A=SEC00331 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00340 [2025-01-07 00:00 - 2025-04-01 00:00],2025-09-28 20:10:54.3929671,Open
4874,TimeOverlap,High,campus_sections_assignments,SEC00328|SEC00347,FacultyID=EDU-F134; A=SEC00328 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00347 [2025-01-07 00:00 - 2025-04-01 00:00],2025-09-28 20:10:54.3929671,Open
4875,TimeOverlap,High,campus_sections_assignments,SEC00336|SEC00349,FacultyID=EDU-F128; A=SEC00336 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00349 [2025-01-11 00:00 - 2025-04-05 00:00],2025-09-28 20:10:54.3929671,Open
4876,TimeOverlap,High,campus_sections_assignments,SEC00345|SEC00359,FacultyID=EDU-F195; A=SEC00345 [2025-01-08 00:00 - 2025-04-09 00:00]; B=SEC00359 [2025-01-07 00:00 - 2025-04-08 00:00],2025-09-28 20:10:54.3929671,Open
4877,TimeOverlap,High,campus_sections_assignments,SEC00366|SEC00368,FacultyID=EDU-F009; A=SEC00366 [2025-01-09 00:00 - 2025-04-10 00:00]; B=SEC00368 [2025-01-11 00:00 - 2025-04-19 00:00],2025-09-28 20:10:54.3929671,Open
4878,TimeOverlap,High,campus_sections_assignments,SEC00344|SEC00369,FacultyID=EDU-F162; A=SEC00344 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00369 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4879,TimeOverlap,High,campus_sections_assignments,SEC00344|SEC00369,FacultyID=EDU-F162; A=SEC00344 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00369 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4880,TimeOverlap,High,campus_sections_assignments,SEC00360|SEC00370,FacultyID=EDU-F247; A=SEC00360 [2025-01-12 00:00 - 2025-04-06 00:00]; B=SEC00370 [2025-01-13 00:00 - 2025-04-07 00:00],2025-09-28 20:10:54.3929671,Open
4881,TimeOverlap,High,campus_sections_assignments,SEC00377|SEC00381,FacultyID=EDU-F183; A=SEC00377 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00381 [2025-01-06 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4882,TimeOverlap,High,campus_sections_assignments,SEC00345|SEC00385,FacultyID=EDU-F195; A=SEC00345 [2025-01-08 00:00 - 2025-04-09 00:00]; B=SEC00385 [2025-01-13 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4883,TimeOverlap,High,campus_sections_assignments,SEC00359|SEC00385,FacultyID=EDU-F195; A=SEC00359 [2025-01-07 00:00 - 2025-04-08 00:00]; B=SEC00385 [2025-01-13 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4884,TimeOverlap,High,campus_sections_assignments,SEC00344|SEC00386,FacultyID=EDU-F162; A=SEC00344 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00386 [2025-01-10 00:00 - 2025-04-11 00:00],2025-09-28 20:10:54.3929671,Open
4885,TimeOverlap,High,campus_sections_assignments,SEC00369|SEC00386,FacultyID=EDU-F162; A=SEC00369 [2025-01-08 00:00 - 2025-04-16 00:00]; B=SEC00386 [2025-01-10 00:00 - 2025-04-11 00:00],2025-09-28 20:10:54.3929671,Open
4886,TimeOverlap,High,campus_sections_assignments,SEC00344|SEC00386,FacultyID=EDU-F162; A=SEC00344 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00386 [2025-01-10 00:00 - 2025-04-11 00:00],2025-09-28 20:10:54.3929671,Open
4887,TimeOverlap,High,campus_sections_assignments,SEC00362|SEC00389,FacultyID=EDU-F117; A=SEC00362 [2025-01-08 00:00 - 2025-04-16 00:00]; B=SEC00389 [2025-01-07 00:00 - 2025-04-15 00:00],2025-09-28 20:10:54.3929671,Open
4888,TimeOverlap,High,campus_sections_assignments,SEC00372|SEC00397,FacultyID=EDU-F001; A=SEC00372 [2025-01-09 00:00 - 2025-04-10 00:00]; B=SEC00397 [2025-01-09 00:00 - 2025-04-03 00:00],2025-09-28 20:10:54.3929671,Open
4889,TimeOverlap,High,campus_sections_assignments,SEC00375|SEC00398,FacultyID=EDU-F158; A=SEC00375 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00398 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4890,TimeOverlap,High,campus_sections_assignments,SEC00373|SEC00399,FacultyID=EDU-F268; A=SEC00373 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00399 [2025-01-12 00:00 - 2025-04-13 00:00],2025-09-28 20:10:54.3929671,Open
4891,TimeOverlap,High,campus_sections_assignments,SEC00372|SEC00401,FacultyID=EDU-F001; A=SEC00372 [2025-01-09 00:00 - 2025-04-10 00:00]; B=SEC00401 [2025-01-06 00:00 - 2025-03-31 00:00],2025-09-28 20:10:54.3929671,Open
4892,TimeOverlap,High,campus_sections_assignments,SEC00397|SEC00401,FacultyID=EDU-F001; A=SEC00397 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00401 [2025-01-06 00:00 - 2025-03-31 00:00],2025-09-28 20:10:54.3929671,Open
4893,TimeOverlap,High,campus_sections_assignments,SEC00322|SEC00408,FacultyID=EDU-F222; A=SEC00322 [2025-01-13 00:00 - 2025-04-14 00:00]; B=SEC00408 [2025-01-09 00:00 - 2025-04-03 00:00],2025-09-28 20:10:54.3929671,Open
4894,TimeOverlap,High,campus_sections_assignments,SEC00361|SEC00415,FacultyID=EDU-F066; A=SEC00361 [2025-01-08 00:00 - 2025-04-02 00:00]; B=SEC00415 [2025-01-12 00:00 - 2025-04-13 00:00],2025-09-28 20:10:54.3929671,Open
4895,TimeOverlap,High,campus_sections_assignments,SEC00409|SEC00420,FacultyID=EDU-F189; A=SEC00409 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00420 [2025-01-13 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4896,TimeOverlap,High,campus_sections_assignments,SEC00380|SEC00422,FacultyID=EDU-F139; A=SEC00380 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00422 [2025-01-09 00:00 - 2025-04-03 00:00],2025-09-28 20:10:54.3929671,Open
4897,TimeOverlap,High,campus_sections_assignments,SEC00321|SEC00423,FacultyID=EDU-F202; A=SEC00321 [2025-01-08 00:00 - 2025-04-02 00:00]; B=SEC00423 [2025-01-11 00:00 - 2025-04-05 00:00],2025-09-28 20:10:54.3929671,Open
4898,TimeOverlap,High,campus_sections_assignments,SEC00328|SEC00425,FacultyID=EDU-F134; A=SEC00328 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00425 [2025-01-10 00:00 - 2025-04-04 00:00],2025-09-28 20:10:54.3929671,Open
4899,TimeOverlap,High,campus_sections_assignments,SEC00347|SEC00425,FacultyID=EDU-F134; A=SEC00347 [2025-01-07 00:00 - 2025-04-01 00:00]; B=SEC00425 [2025-01-10 00:00 - 2025-04-04 00:00],2025-09-28 20:10:54.3929671,Open
4900,TimeOverlap,High,campus_sections_assignments,SEC00345|SEC00428,FacultyID=EDU-F195; A=SEC00345 [2025-01-08 00:00 - 2025-04-09 00:00]; B=SEC00428 [2025-01-07 00:00 - 2025-04-08 00:00],2025-09-28 20:10:54.3929671,Open
4901,TimeOverlap,High,campus_sections_assignments,SEC00359|SEC00428,FacultyID=EDU-F195; A=SEC00359 [2025-01-07 00:00 - 2025-04-08 00:00]; B=SEC00428 [2025-01-07 00:00 - 2025-04-08 00:00],2025-09-28 20:10:54.3929671,Open
4902,TimeOverlap,High,campus_sections_assignments,SEC00385|SEC00428,FacultyID=EDU-F195; A=SEC00385 [2025-01-13 00:00 - 2025-04-14 00:00]; B=SEC00428 [2025-01-07 00:00 - 2025-04-08 00:00],2025-09-28 20:10:54.3929671,Open
4903,TimeOverlap,High,campus_sections_assignments,SEC00367|SEC00431,FacultyID=EDU-F167; A=SEC00367 [2025-01-13 00:00 - 2025-04-14 00:00]; B=SEC00431 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4904,TimeOverlap,High,campus_sections_assignments,SEC00424|SEC00437,FacultyID=EDU-F058; A=SEC00424 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00437 [2025-01-06 00:00 - 2025-03-31 00:00],2025-09-28 20:10:54.3929671,Open
4905,TimeOverlap,High,campus_sections_assignments,SEC00364|SEC00438,FacultyID=EDU-F255; A=SEC00364 [2025-01-12 00:00 - 2025-04-20 00:00]; B=SEC00438 [2025-01-13 00:00 - 2025-04-21 00:00],2025-09-28 20:10:54.3929671,Open
4906,TimeOverlap,High,campus_sections_assignments,SEC00424|SEC00442,FacultyID=EDU-F058; A=SEC00424 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00442 [2025-01-11 00:00 - 2025-04-12 00:00],2025-09-28 20:10:54.3929671,Open
4907,TimeOverlap,High,campus_sections_assignments,SEC00437|SEC00442,FacultyID=EDU-F058; A=SEC00437 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00442 [2025-01-11 00:00 - 2025-04-12 00:00],2025-09-28 20:10:54.3929671,Open
4908,TimeOverlap,High,campus_sections_assignments,SEC00331|SEC00447,FacultyID=EDU-F213; A=SEC00331 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00447 [2025-01-09 00:00 - 2025-04-10 00:00],2025-09-28 20:10:54.3929671,Open
4909,TimeOverlap,High,campus_sections_assignments,SEC00340|SEC00447,FacultyID=EDU-F213; A=SEC00340 [2025-01-07 00:00 - 2025-04-01 00:00]; B=SEC00447 [2025-01-09 00:00 - 2025-04-10 00:00],2025-09-28 20:10:54.3929671,Open
4910,TimeOverlap,High,campus_sections_assignments,SEC00436|SEC00458,FacultyID=EDU-F182; A=SEC00436 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00458 [2025-01-09 00:00 - 2025-04-10 00:00],2025-09-28 20:10:54.3929671,Open
4911,TimeOverlap,High,campus_sections_assignments,SEC00388|SEC00462,FacultyID=EDU-F190; A=SEC00388 [2025-01-06 00:00 - 2025-04-14 00:00]; B=SEC00462 [2025-01-06 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4912,TimeOverlap,High,campus_sections_assignments,SEC00346|SEC00466,FacultyID=EDU-F157; A=SEC00346 [2025-01-07 00:00 - 2025-04-15 00:00]; B=SEC00466 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4913,TimeOverlap,High,campus_sections_assignments,SEC00326|SEC00467,FacultyID=EDU-F149; A=SEC00326 [2025-01-13 00:00 - 2025-04-21 00:00]; B=SEC00467 [2025-01-13 00:00 - 2025-04-21 00:00],2025-09-28 20:10:54.3929671,Open
4914,TimeOverlap,High,campus_sections_assignments,SEC00435|SEC00475,FacultyID=EDU-F069; A=SEC00435 [2025-01-09 00:00 - 2025-04-10 00:00]; B=SEC00475 [2025-01-10 00:00 - 2025-04-18 00:00],2025-09-28 20:10:54.3929671,Open
4915,TimeOverlap,High,campus_sections_assignments,SEC00355|SEC00476,FacultyID=EDU-F005; A=SEC00355 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00476 [2025-01-08 00:00 - 2025-04-02 00:00],2025-09-28 20:10:54.3929671,Open
4916,TimeOverlap,High,campus_sections_assignments,SEC00416|SEC00477,FacultyID=EDU-F046; A=SEC00416 [2025-01-11 00:00 - 2025-04-05 00:00]; B=SEC00477 [2025-01-09 00:00 - 2025-04-10 00:00],2025-09-28 20:10:54.3929671,Open
4917,TimeOverlap,High,campus_sections_assignments,SEC00371|SEC00478,FacultyID=EDU-F201; A=SEC00371 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00478 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4918,TimeOverlap,High,campus_sections_assignments,SEC00461|SEC00479,FacultyID=EDU-F170; A=SEC00461 [2025-01-12 00:00 - 2025-04-20 00:00]; B=SEC00479 [2025-01-06 00:00 - 2025-04-07 00:00],2025-09-28 20:10:54.3929671,Open
4919,TimeOverlap,High,campus_sections_assignments,SEC00406|SEC00481,FacultyID=EDU-F012; A=SEC00406 [2025-01-06 00:00 - 2025-04-14 00:00]; B=SEC00481 [2025-01-11 00:00 - 2025-04-05 00:00],2025-09-28 20:10:54.3929671,Open
4920,TimeOverlap,High,campus_sections_assignments,SEC00375|SEC00483,FacultyID=EDU-F158; A=SEC00375 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00483 [2025-01-13 00:00 - 2025-04-07 00:00],2025-09-28 20:10:54.3929671,Open
4921,TimeOverlap,High,campus_sections_assignments,SEC00398|SEC00483,FacultyID=EDU-F158; A=SEC00398 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00483 [2025-01-13 00:00 - 2025-04-07 00:00],2025-09-28 20:10:54.3929671,Open
4922,TimeOverlap,High,campus_sections_assignments,SEC00474|SEC00484,FacultyID=EDU-F026; A=SEC00474 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00484 [2025-01-07 00:00 - 2025-04-08 00:00],2025-09-28 20:10:54.3929671,Open
4923,TimeOverlap,High,campus_sections_assignments,SEC00432|SEC00488,FacultyID=EDU-F015; A=SEC00432 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00488 [2025-01-07 00:00 - 2025-04-15 00:00],2025-09-28 20:10:54.3929671,Open
4924,TimeOverlap,High,campus_sections_assignments,SEC00335|SEC00492,FacultyID=EDU-F153; A=SEC00335 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00492 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4925,TimeOverlap,High,campus_sections_assignments,SEC00421|SEC00496,FacultyID=EDU-F176; A=SEC00421 [2025-01-13 00:00 - 2025-04-21 00:00]; B=SEC00496 [2025-01-12 00:00 - 2025-04-20 00:00],2025-09-28 20:10:54.3929671,Open
4926,TimeOverlap,High,campus_sections_assignments,SEC00448|SEC00499,FacultyID=EDU-F035; A=SEC00448 [2025-01-09 00:00 - 2025-04-10 00:00]; B=SEC00499 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4927,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00500,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00500 [2025-01-09 00:00 - 2025-04-03 00:00],2025-09-28 20:10:54.3929671,Open
4928,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00500,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00500 [2025-01-09 00:00 - 2025-04-03 00:00],2025-09-28 20:10:54.3929671,Open
4929,TimeOverlap,High,campus_sections_assignments,SEC00329|SEC00504,FacultyID=EDU-F052; A=SEC00329 [2025-01-12 00:00 - 2025-04-20 00:00]; B=SEC00504 [2025-01-11 00:00 - 2025-04-19 00:00],2025-09-28 20:10:54.3929671,Open
4930,TimeOverlap,High,campus_sections_assignments,SEC00421|SEC00506,FacultyID=EDU-F176; A=SEC00421 [2025-01-13 00:00 - 2025-04-21 00:00]; B=SEC00506 [2025-01-07 00:00 - 2025-04-01 00:00],2025-09-28 20:10:54.3929671,Open
4931,TimeOverlap,High,campus_sections_assignments,SEC00496|SEC00506,FacultyID=EDU-F176; A=SEC00496 [2025-01-12 00:00 - 2025-04-20 00:00]; B=SEC00506 [2025-01-07 00:00 - 2025-04-01 00:00],2025-09-28 20:10:54.3929671,Open
4932,TimeOverlap,High,campus_sections_assignments,SEC00432|SEC00508,FacultyID=EDU-F015; A=SEC00432 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00508 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4933,TimeOverlap,High,campus_sections_assignments,SEC00488|SEC00508,FacultyID=EDU-F015; A=SEC00488 [2025-01-07 00:00 - 2025-04-15 00:00]; B=SEC00508 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4934,TimeOverlap,High,campus_sections_assignments,SEC00373|SEC00509,FacultyID=EDU-F268; A=SEC00373 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00509 [2025-01-06 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4935,TimeOverlap,High,campus_sections_assignments,SEC00399|SEC00509,FacultyID=EDU-F268; A=SEC00399 [2025-01-12 00:00 - 2025-04-13 00:00]; B=SEC00509 [2025-01-06 00:00 - 2025-04-14 00:00],2025-09-28 20:10:54.3929671,Open
4936,TimeOverlap,High,campus_sections_assignments,SEC00323|SEC00511,FacultyID=EDU-F256; A=SEC00323 [2025-01-11 00:00 - 2025-04-19 00:00]; B=SEC00511 [2025-01-10 00:00 - 2025-04-04 00:00],2025-09-28 20:10:54.3929671,Open
4937,TimeOverlap,High,campus_sections_assignments,SEC00364|SEC00512,FacultyID=EDU-F255; A=SEC00364 [2025-01-12 00:00 - 2025-04-20 00:00]; B=SEC00512 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4938,TimeOverlap,High,campus_sections_assignments,SEC00438|SEC00512,FacultyID=EDU-F255; A=SEC00438 [2025-01-13 00:00 - 2025-04-21 00:00]; B=SEC00512 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4939,TimeOverlap,High,campus_sections_assignments,SEC00333|SEC00513,FacultyID=EDU-F243; A=SEC00333 [2025-01-11 00:00 - 2025-04-12 00:00]; B=SEC00513 [2025-01-10 00:00 - 2025-04-18 00:00],2025-09-28 20:10:54.3929671,Open
4940,TimeOverlap,High,campus_sections_assignments,SEC00365|SEC00514,FacultyID=EDU-F096; A=SEC00365 [2025-01-06 00:00 - 2025-04-14 00:00]; B=SEC00514 [2025-01-08 00:00 - 2025-04-16 00:00],2025-09-28 20:10:54.3929671,Open
4941,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00515,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00515 [2025-01-13 00:00 - 2025-04-21 00:00],2025-09-28 20:10:54.3929671,Open
4942,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00515,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00515 [2025-01-13 00:00 - 2025-04-21 00:00],2025-09-28 20:10:54.3929671,Open
4943,TimeOverlap,High,campus_sections_assignments,SEC00500|SEC00515,FacultyID=nan; A=SEC00500 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00515 [2025-01-13 00:00 - 2025-04-21 00:00],2025-09-28 20:10:54.3929671,Open
4944,TimeOverlap,High,campus_sections_assignments,SEC00336|SEC00516,FacultyID=EDU-F128; A=SEC00336 [2025-01-10 00:00 - 2025-04-11 00:00]; B=SEC00516 [2025-01-11 00:00 - 2025-04-12 00:00],2025-09-28 20:10:54.3929671,Open
4945,TimeOverlap,High,campus_sections_assignments,SEC00349|SEC00516,FacultyID=EDU-F128; A=SEC00349 [2025-01-11 00:00 - 2025-04-05 00:00]; B=SEC00516 [2025-01-11 00:00 - 2025-04-12 00:00],2025-09-28 20:10:54.3929671,Open
4946,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00519,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00519 [2025-01-08 00:00 - 2025-04-09 00:00],2025-09-28 20:10:54.3929671,Open
4947,TimeOverlap,High,campus_sections_assignments,SEC00497|SEC00519,FacultyID=nan; A=SEC00497 [2025-01-06 00:00 - 2025-04-07 00:00]; B=SEC00519 [2025-01-08 00:00 - 2025-04-09 00:00],2025-09-28 20:10:54.3929671,Open
4948,TimeOverlap,High,campus_sections_assignments,SEC00500|SEC00519,FacultyID=nan; A=SEC00500 [2025-01-09 00:00 - 2025-04-03 00:00]; B=SEC00519 [2025-01-08 00:00 - 2025-04-09 00:00],2025-09-28 20:10:54.3929671,Open
4949,TimeOverlap,High,campus_sections_assignments,SEC00515|SEC00519,FacultyID=nan; A=SEC00515 [2025-01-13 00:00 - 2025-04-21 00:00]; B=SEC00519 [2025-01-08 00:00 - 2025-04-09 00:00],2025-09-28 20:10:54.3929671,Open
4950,TimeOverlap,High,campus_sections_assignments,SEC00482|SEC00520,FacultyID=EDU-F199; A=SEC00482 [2025-01-06 00:00 - 2025-03-31 00:00]; B=SEC00520 [2025-01-12 00:00 - 2025-04-06 00:00],2025-09-28 20:10:54.3929671,Open
4951,TimeOverlap,High,campus_sections_assignments,SEC00393|SEC00521,FacultyID=EDU-F132; A=SEC00393 [2025-01-09 00:00 - 2025-04-17 00:00]; B=SEC00521 [2025-01-10 00:00 - 2025-04-04 00:00],2025-09-28 20:10:54.3929671,Open
4952,TimeOverlap,High,campus_sections_assignments,SEC00487|SEC00523,FacultyID=EDU-F181; A=SEC00487 [2025-01-08 00:00 - 2025-04-02 00:00]; B=SEC00523 [2025-01-08 00:00 - 2025-04-02 00:00],2025-09-28 20:10:54.3929671,Open
4953,TimeOverlap,High,campus_sections_assignments,SEC00323|SEC00526,FacultyID=EDU-F256; A=SEC00323 [2025-01-11 00:00 - 2025-04-19 00:00]; B=SEC00526 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
4954,TimeOverlap,High,campus_sections_assignments,SEC00511|SEC00526,FacultyID=EDU-F256; A=SEC00511 [2025-01-10 00:00 - 2025-04-04 00:00]; B=SEC00526 [2025-01-09 00:00 - 2025-04-17 00:00],2025-09-28 20:10:54.3929671,Open
